instance_id,model,dataset,coherence,plausibility,completeness,composite_score
132,LLaMA-3-8B,openbook,5,5,5,5.0
9-187,LLaMA-3-8B,openbook,3,4,1,2.6667
7-391,LLaMA-3-8B,openbook,3,3,2,2.6667
9-858,LLaMA-3-8B,openbook,5,5,5,5.0
9-440,LLaMA-3-8B,openbook,3,3,2,2.6667
8-57,LLaMA-3-8B,openbook,4,4,3,3.6667
163,LLaMA-3-8B,openbook,2,2,2,2.0
7-884,LLaMA-3-8B,openbook,5,5,5,5.0
9-437,LLaMA-3-8B,openbook,2,2,2,2.0
8-41,LLaMA-3-8B,openbook,3,4,2,3.0
8-179,LLaMA-3-8B,openbook,3,3,3,3.0
8-63,LLaMA-3-8B,openbook,4,3,4,3.6667
8-463,LLaMA-3-8B,openbook,4,4,4,4.0
7-1128,LLaMA-3-8B,openbook,2,2,2,2.0
1129,LLaMA-3-8B,openbook,4,3,4,3.6667
1674,LLaMA-3-8B,openbook,2,2,1,1.6667
636,LLaMA-3-8B,openbook,2,2,1,1.6667
7-238,LLaMA-3-8B,openbook,4,5,2,3.6667
9-35,LLaMA-3-8B,openbook,2,2,1,1.6667
7-903,LLaMA-3-8B,openbook,3,3,1,2.3333
1345,LLaMA-3-8B,openbook,5,5,4,4.6667
1204,LLaMA-3-8B,openbook,5,5,4,4.6667
1184,LLaMA-3-8B,openbook,5,5,2,4.0
1545,LLaMA-3-8B,openbook,5,5,4,4.6667
1189,LLaMA-3-8B,openbook,5,5,4,4.6667
7-100,LLaMA-3-8B,openbook,2,3,1,2.0
1756,LLaMA-3-8B,openbook,5,5,5,5.0
7-107,LLaMA-3-8B,openbook,5,5,5,5.0
889,LLaMA-3-8B,openbook,2,2,1,1.6667
9-942,LLaMA-3-8B,openbook,2,2,2,2.0
7-394,LLaMA-3-8B,openbook,2,1,2,1.6667
9-1180,LLaMA-3-8B,openbook,4,4,4,4.0
7-160,LLaMA-3-8B,openbook,5,5,4,4.6667
8-257,LLaMA-3-8B,openbook,2,2,1,1.6667
9-575,LLaMA-3-8B,openbook,1,1,1,1.0
404,LLaMA-3-8B,openbook,4,3,2,3.0
9-877,LLaMA-3-8B,openbook,3,3,2,2.6667
7-372,LLaMA-3-8B,openbook,2,2,2,2.0
9-1186,LLaMA-3-8B,openbook,2,2,1,1.6667
8-464,LLaMA-3-8B,openbook,2,2,1,1.6667
1309,LLaMA-3-8B,openbook,3,3,2,2.6667
9-528,LLaMA-3-8B,openbook,3,4,1,2.6667
9-1087,LLaMA-3-8B,openbook,5,5,5,5.0
9-1134,LLaMA-3-8B,openbook,4,4,2,3.3333
1835,LLaMA-3-8B,openbook,5,5,4,4.6667
7-852,LLaMA-3-8B,openbook,4,4,2,3.3333
1955,LLaMA-3-8B,openbook,4,5,2,3.6667
1568,LLaMA-3-8B,openbook,2,2,1,1.6667
9-32,LLaMA-3-8B,openbook,5,5,5,5.0
9-317,LLaMA-3-8B,openbook,5,5,5,5.0
767,LLaMA-3-8B,openbook,4,5,2,3.6667
810,LLaMA-3-8B,openbook,5,5,4,4.6667
8-69,LLaMA-3-8B,openbook,2,2,1,1.6667
485,LLaMA-3-8B,openbook,4,4,3,3.6667
9-322,LLaMA-3-8B,openbook,4,5,3,4.0
8-201,LLaMA-3-8B,openbook,5,5,4,4.6667
9-573,LLaMA-3-8B,openbook,5,5,3,4.3333
7-902,LLaMA-3-8B,openbook,2,2,1,1.6667
8-346,LLaMA-3-8B,openbook,5,5,5,5.0
8-130,LLaMA-3-8B,openbook,4,4,2,3.3333
1709,LLaMA-3-8B,openbook,4,5,2,3.6667
"Is the following sentence plausible? ""Sterling Shepard converted the first down.""",LLaMA-3-8B,sports,2,1,2,1.6667
"Is the following sentence plausible? ""James Karinchak worked a full count.""",LLaMA-3-8B,sports,5,5,3,4.3333
"Is the following sentence plausible? ""Domantas Sabonis gained five yards in the AFC championship.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Joao Moutinho was out at third.""",LLaMA-3-8B,sports,2,2,3,2.3333
"Is the following sentence plausible? ""Ryan Fitzpatrick scored a touchdown.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Tyreek Hill caught the screen pass.""",LLaMA-3-8B,sports,2,1,2,1.6667
"Is the following sentence plausible? ""Tom Brady converted the first down.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Deshaun Watson took a corner kick.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Malcolm Brogdon drove into the restricted area in the Eastern Conference Finals.""",LLaMA-3-8B,sports,4,4,2,3.3333
"Is the following sentence plausible? ""Frederik Andersen took a three.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Santi Cazorla earned a red card in the Champions League Final.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Mark Stone spent time in the penalty box in the Stanley Cup.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Eden Hazard hit the buzzer beater.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Wayne Rooney threw a touchdown in the Superbowl.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Robert Lewandowski threw a touchdown.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Igor Shesterkin launched a hail mary.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Max Scherzer was safe at first.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Kwadwo Asamoah beat the shot clock in the Eastern Conference Finals.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Julian Edelman fumbled the ball.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Juan Soto did a double stepover.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""CJ McCollum shot from the six yard line.""",LLaMA-3-8B,sports,3,4,4,3.6667
"Is the following sentence plausible? ""Petr Cech bricked the three pointer.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Jakub Vrana skated backwards.""",LLaMA-3-8B,sports,2,1,2,1.6667
"Is the following sentence plausible? ""Brandon Lowe took a left footed shot.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Keenan Allen beat the buzzer in the Western Conference Finals.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Marcelo got on the end of a through ball.""",LLaMA-3-8B,sports,5,4,5,4.6667
"Is the following sentence plausible? ""Kwadwo Asamoah was flagged on the play.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Marvin Jones lost control of the puck.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Luke Voit was out at first.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Neymar did a maradona on the defender in the Champions Leage Semifinal.""",LLaMA-3-8B,sports,5,4,4,4.3333
"Is the following sentence plausible? ""Allen Robinson gained five yards.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Zach LaVine  shot the puck.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Blake Snell hit a single.""",LLaMA-3-8B,sports,3,3,3,3.0
"Is the following sentence plausible? ""Elias Lindholm beat the buzzer.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Tyler Glasnow scored a penalty kick.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""De'Aaron Fox scored a bicycle kick.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Tristan Jarry dunked the ball.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Kailer Yamamoto caught the back shoulder fade.""",LLaMA-3-8B,sports,4,3,3,3.3333
"Is the following sentence plausible? ""Mike Hoffman launched the half court shot in the Western Conference Finals.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Tom Wilson scored a penalty kick.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Connor McDavid threw a touchdown in the NFC divisional round.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Fred VanVleet scored a freekick in the Champions League Final.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Andrei Svechnikov took ball four.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Miro Heiskanen earned a trip to the penalty box.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Edinson Cavani caught the screen pass.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Marouane Fellaini scored in extra time.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Cooper Kupp scored in the third period in the Stanley Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Aleksander Barkov bricked the three pointer.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Anthony Davis beat the buzzer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Toni Kroos performed a give and go.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Fernando Tatis Jr. earned a red card.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Pete Alonso hit a triple in the World Series.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Stephen Curry scored a reverse layup.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""David Silva took a throw in.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jayson Tatum nutmegged the defender.""",LLaMA-3-8B,sports,3,2,2,2.3333
"Is the following sentence plausible? ""Santi Cazorla called for the screen.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Philip Rivers drove into the restricted area.""",LLaMA-3-8B,sports,1,1,1,1.0
"Is the following sentence plausible? ""Mark Stone hit a triple.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Leon Draisaitl grounded out to second base in the National League Championship Series.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Gerrit Cole committed a handball in the European Cup.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Caris LeVert scored a reverse layup.""",LLaMA-3-8B,sports,2,1,1,1.3333
"Is the following sentence plausible? ""Gabriel Landeskog launched the desperation heave.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""James Karinchak crossed the blue line.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Deshaun Watson was called for the goal tend in the Eastern Conference Finals.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Travis Konecny did a maradona on the defender.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Kevin Durant hit a walkoff homer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Malik Beasley  comitted a three second violation.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Sean Couturier passed the puck in the Stanley Cup.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Josh Allen hit the screen pass.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Tyler Boyd hit the screen pass in the NFC divisional round.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Fred VanVleet passed the puck.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Andres Iniesta performed a give and go.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Kendrick Nunn took a charge.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Javier Mascherano took a left footed shot.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Courtland Sutton hit a triple.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Drew Brees was flagged on the play.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Aaron Nola converted the first down.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Ryan Nugent-Hopkins killed the powerplay.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Kawhi Leonard took a turnaround jumper.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Carlos Tevez skated backwards.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Delon Wright went for it on fourth down.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Sam Darnold scored on the power play in the Stanley Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Ramires scored a header goal.""",LLaMA-3-8B,sports,4,4,2,3.3333
"Is the following sentence plausible? ""Keenan Allen drew a flag on the play in the NFC championship.""",LLaMA-3-8B,sports,3,4,1,2.6667
"Is the following sentence plausible? ""Mookie Betts took a side-step three.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Diego Forlan did a maradona on the defender.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Sean Couturier maradona'd the defender.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Joe Burrow gained five yards.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""LaMelo Ball launched the half court shot in the Western Conference Finals.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Pierre-Luc Dubois skated backwards.""",LLaMA-3-8B,sports,2,1,3,2.0
"Is the following sentence plausible? ""Clint Capela got into the endzone.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Trae Young got into the endzone.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Evander Kane hit the slant pass in the AFC divisional round.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jayson Tatum was called for the goal tend.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Stephan El Shaarawy shot with the left foot.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Sergio Aguero maradona'd the defender.""",LLaMA-3-8B,sports,4,3,3,3.3333
"Is the following sentence plausible? ""Tuukka Rask killed the powerplay.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Ryan O'Reilly hit the wheel route.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Willian killed the powerplay.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Matthew Stafford launched a hail mary.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""David Pastrnak skated backwards.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Klaas Jan Huntelaar shot the puck.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Kyle Tucker took a left footed shot.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Joe Burrow caught the back shoulder fade in the Superbowl.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Mario Balotelli took a left footed shot in the Champions League Final.""",LLaMA-3-8B,sports,2,3,1,2.0
"Is the following sentence plausible? ""Brandon Woodruff set the hard screen in the Eastern Conference Finals.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Carles Puyol did a maradona on the defender.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Juan Mata scored a bicycle kick in the Champions League Final.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Pedro struck out the side.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Marcell Ozuna scored a touchdown.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Dylan Larkin walked on ball four.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Sergio Ramos hit nothing but net.""",LLaMA-3-8B,sports,3,2,2,2.3333
"Is the following sentence plausible? ""Ben Simmons was called for the goal tend.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Nathan MacKinnon bricked the three pointer in the Eastern Conference Finals.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Justin Herbert maradona'd the defender.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Wayne Rooney watched the pitch go by.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Freddie Freeman watched the pitch go by.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Robert Woods converted the first down.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Sergio Busquets got on base.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Toni Kroos took a throw in in the Champions Leage Semifinal.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""John Brown went for it on fourth down in the NFC championship.""",LLaMA-3-8B,sports,3,3,2,2.6667
"Is the following sentence plausible? ""Nick Foles lost control of the puck.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Robert Woods killed the powerplay.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Vincent Kompany scored a bicycle kick.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Didier Drogba got into the endzone.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Francisco Lindor walked on ball four.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Neal Pionk shot from the six yard line.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Norman Powell committed a blocking foul.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Nicklas Backstrom earned a trip to the penalty box.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""John Carlson entered the attacking zone in the Stanley Cup.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Frederik Andersen converted the first down.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Dani Alves took the snap.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""James Harden shot from outside the eighteen.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""A.J. Green scored in the third period.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Carson Wentz caught the screen pass.""",LLaMA-3-8B,sports,1,1,1,1.0
"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jaylen Brown comitted a three second violation.""",LLaMA-3-8B,sports,3,2,2,2.3333
"Is the following sentence plausible? ""Luis Robert was out at second.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Adam Thielen scored in added time.""",LLaMA-3-8B,sports,2,3,1,2.0
"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Thomas Muller hit a triple.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Tom Brady was safe at first.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jonathan Marchessault went five hole.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Steven Stamkos hit the slant pass.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Juan Soto took ball four.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Brandin Cooks went for it on fourth down.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Tuukka Rask hit a double.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""George Springer committed a blocking foul.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Juan Soto shot from beyond the arc.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jordan Binnington scored in the third period.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Malcolm Brogdon eurostepped to the basket in the NBA Championship.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Malcolm Brogdon banked the shot in.""",LLaMA-3-8B,sports,5,3,5,4.3333
"Is the following sentence plausible? ""Draymond Green threw a touchdown.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Michael Conforto comitted a three second violation.""",LLaMA-3-8B,sports,3,3,4,3.3333
"Is the following sentence plausible? ""Dougie Hamilton hit the buzzer beater.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Mitchell Trubisky caught the screen pass.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""John Tavares earned a trip to the penalty box in the Stanley Cup.""",LLaMA-3-8B,sports,2,3,1,2.0
"Is the following sentence plausible? ""Patrick Kane backhanded a shot in the Stanley Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Yaya Toure scored a freekick.""",LLaMA-3-8B,sports,3,2,2,2.3333
"Is the following sentence plausible? ""Mike Williams scored a bicycle kick in the FA Cup.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Nick Castellanos hit the wheel route.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Javier Zanetti watched the pitch go by in the National League Championship Series.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Patrice Bergeron took a backhand shot.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Paulinho earned an indirect kick in the FA Cup.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Carson Wentz took to the ice.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Marcell Ozuna hit into a double play.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Khyri Thomas  changed direction in the backfield in the NFC championship.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Mike Trout eurostepped to the basket.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Nazem Kadri took a charge in the NBA Championship.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""DJ Chark caught the back shoulder fade in the NFC divisional round.""",LLaMA-3-8B,sports,4,4,2,3.3333
"Is the following sentence plausible? ""Juan Mata caught the screen pass.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Mitchell Marner nutmegged the defender.""",LLaMA-3-8B,sports,3,3,3,3.0
"Is the following sentence plausible? ""Kenta Maeda threw to first base in the American League Championship Series.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Caris LeVert scored a reverse dunk.""",LLaMA-3-8B,sports,4,3,4,3.6667
"Is the following sentence plausible? ""Gleyber Torres got a base hit.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jamal Murray walked on ball four.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Bastian Schweinsteiger scored in added time.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Aleksander Barkov passed the puck.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Drew Brees went for it on fourth down.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""T.Y. Hilton drew a flag on the play.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""DeVante Parker was called for icing.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Sterling Shepard hit a walkoff homer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""John Carlson scored in the third period.""",LLaMA-3-8B,sports,5,4,5,4.6667
"Is the following sentence plausible? ""Ryan Tannehill hit a triple.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Mike Williams fumbled the ball in the Superbowl.""",LLaMA-3-8B,sports,3,2,2,2.3333
"Is the following sentence plausible? ""Kailer Yamamoto performed a slide tackle in the European Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Sonny Gray was out at second.""",LLaMA-3-8B,sports,2,3,1,2.0
"Is the following sentence plausible? ""Robin Lehner launched the desperation heave.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Jamison Crowder drew a flag on the play.""",LLaMA-3-8B,sports,3,4,2,3.0
"Is the following sentence plausible? ""Jonathan Marchessault scored on the power play in the Stanley Cup.""",LLaMA-3-8B,sports,3,4,1,2.6667
"Is the following sentence plausible? ""Dejounte Murray took a side-step three.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Nazem Kadri was out at home.""",LLaMA-3-8B,sports,2,2,1,1.6667
"Is the following sentence plausible? ""Adam Thielen got on base.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Brad Hand hit the wheel route.""",LLaMA-3-8B,sports,3,4,3,3.3333
"Is the following sentence plausible? ""Kenta Maeda caught the screen pass.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Ketel Marte got into the endzone.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Giorgio Chiellini committed a handball in the FA Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Bryce Harper fumbled the ball.""",LLaMA-3-8B,sports,2,2,2,2.0
"Is the following sentence plausible? ""Jesus Luzardo was called for slashing.""",LLaMA-3-8B,sports,1,1,1,1.0
"Is the following sentence plausible? ""Vincent Kompany comitted a three second violation.""",LLaMA-3-8B,sports,5,5,4,4.6667
"Is the following sentence plausible? ""Kyle Tucker stepped on first base.""",LLaMA-3-8B,sports,4,3,4,3.6667
"Is the following sentence plausible? ""Jakub Vrana hit a walkoff homer.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Elias Lindholm took the snap.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jerry Jeudy killed the powerplay.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Gerrit Cole set the hard screen.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Corbin Burnes earned an indirect kick.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Jayson Tatum took a side-step three in the NBA Championship.""",LLaMA-3-8B,sports,4,4,3,3.6667
"Is the following sentence plausible? ""Mookie Betts skated behind the net.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""T.Y. Hilton threw a touchdown in the AFC divisional round.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Emmanuel Sanders got a base hit.""",LLaMA-3-8B,sports,5,5,5,5.0
"Is the following sentence plausible? ""Arjen Robben crossed the blue line in the Stanley Cup.""",LLaMA-3-8B,sports,5,5,5,5.0
